from	to	ver[el[, 1], ]	ver2[el[, 2], ]
66	2305	2_73114107	2_73385008
66	2306	2_73114107	2_73399057
66	2307	2_73114107	2_73406990
66	2308	2_73114107	2_73413230
66	2309	2_73114107	2_73413713
66	2310	2_73114107	2_73414682
66	2311	2_73114107	2_73419302
66	2312	2_73114107	2_73419618
66	478	2_73114107	2_73427115
66	2313	2_73114107	2_73437406
66	2314	2_73114107	2_73465367
67	2315	2_113539306	2_113329813
67	2316	2_113539306	2_113334730
67	2317	2_113539306	2_113349443
67	2318	2_113539306	2_113362775
67	2319	2_113539306	2_113363721
67	2320	2_113539306	2_113381658
67	2321	2_113539306	2_113389261
67	2322	2_113539306	2_113393251
67	2323	2_113539306	2_113406177
67	2324	2_113539306	2_113507316
67	2325	2_113539306	2_113513531
67	2326	2_113539306	2_113516261
67	2327	2_113539306	2_113525716
67	2328	2_113539306	2_113530172
67	2329	2_113539306	2_113544744
67	2330	2_113539306	2_113546777
67	2331	2_113539306	2_113550330
67	2332	2_113539306	2_113553077
67	2333	2_113539306	2_113553527
67	2334	2_113539306	2_113554480
67	2335	2_113539306	2_113585488
67	2336	2_113539306	2_113588495
67	2337	2_113539306	2_113590305
67	487	2_113539306	2_113592713
67	488	2_113539306	2_113594484
67	2338	2_113539306	2_113614993
67	2339	2_113539306	2_113623392
67	2340	2_113539306	2_113624975
67	2341	2_113539306	2_113625619
67	2342	2_113539306	2_113631024
67	2343	2_113539306	2_113632327
67	2344	2_113539306	2_113634925
67	2345	2_113539306	2_113636113
67	2346	2_113539306	2_113636273
67	2347	2_113539306	2_113637438
67	2348	2_113539306	2_113643409
67	2349	2_113539306	2_113644049
67	2350	2_113539306	2_113649170
67	2351	2_113539306	2_113655989
67	2352	2_113539306	2_113661596
67	2353	2_113539306	2_113662453
67	2354	2_113539306	2_113666190
67	2355	2_113539306	2_113670843
67	2356	2_113539306	2_113673161
67	2357	2_113539306	2_113674524
67	2358	2_113539306	2_113676527
67	2359	2_113539306	2_113682529
67	2360	2_113539306	2_113685553
67	2361	2_113539306	2_113689501
67	2362	2_113539306	2_113693667
67	2363	2_113539306	2_113697456
67	2364	2_113539306	2_113703080
67	2365	2_113539306	2_113704722
67	2366	2_113539306	2_113704955
67	2367	2_113539306	2_113711901
67	2368	2_113539306	2_113713630
67	2369	2_113539306	2_113816618
67	2370	2_113539306	2_113828825
67	2371	2_113539306	2_113858730
67	2372	2_113539306	2_113881799
67	2373	2_113539306	2_113892979
68	2374	2_133428935	2_133415643
68	2375	2_133428935	2_133917390
68	2376	2_133428935	2_133919296
68	2377	2_133428935	2_133923229
68	2378	2_133428935	2_133924238
68	2379	2_133428935	2_133925082
68	2380	2_133428935	2_133927953
68	2381	2_133428935	2_133928512
68	2382	2_133428935	2_133937614
68	2383	2_133428935	2_134338346
68	2384	2_133428935	2_134546048
68	2385	2_133428935	2_134547400
69	2386	2_150184978	2_149856250
69	2387	2_150184978	2_149857686
69	2388	2_150184978	2_149868722
69	2389	2_150184978	2_149873142
69	2390	2_150184978	2_149876278
69	2391	2_150184978	2_149880431
69	2392	2_150184978	2_149880949
69	2393	2_150184978	2_149881394
69	2394	2_150184978	2_149885438
69	490	2_150184978	2_149894508
69	2395	2_150184978	2_149898379
69	2396	2_150184978	2_149902006
69	2397	2_150184978	2_149906029
69	2398	2_150184978	2_149914938
69	2399	2_150184978	2_149924933
69	2400	2_150184978	2_150412521
69	2401	2_150184978	2_150416716
69	2402	2_150184978	7_150202043
70	2403	2_173282693	2_171664027
70	2404	2_173282693	2_172423040
70	2405	2_173282693	2_172423212
70	2406	2_173282693	2_172458639
70	2407	2_173282693	2_172527760
70	2408	2_173282693	2_172540029
70	2409	2_173282693	2_172548622
70	2410	2_173282693	2_172549838
70	2411	2_173282693	2_172551257
70	2412	2_173282693	2_172554510
70	2413	2_173282693	2_172564774
70	2414	2_173282693	2_172567845
70	2415	2_173282693	2_172576412
70	2416	2_173282693	2_172606707
70	2417	2_173282693	2_172664112
70	2418	2_173282693	2_172815213
70	2419	2_173282693	2_172944581
70	2420	2_173282693	2_173018718
70	499	2_173282693	2_173020240
70	2421	2_173282693	2_173025302
70	2422	2_173282693	2_173026523
70	2423	2_173282693	2_173035439
70	2424	2_173282693	2_173036103
70	2425	2_173282693	2_173043506
70	2426	2_173282693	2_173056255
70	2427	2_173282693	2_173058355
70	2428	2_173282693	2_173058893
70	2429	2_173282693	2_173059685
70	2430	2_173282693	2_173061605
70	2431	2_173282693	2_173065612
70	2432	2_173282693	2_173066718
70	2433	2_173282693	2_173069314
70	2434	2_173282693	2_173072471
70	2435	2_173282693	2_173076949
70	2436	2_173282693	2_173084644
70	2437	2_173282693	2_173098960
70	2438	2_173282693	2_173099569
70	2439	2_173282693	2_173100427
70	2440	2_173282693	2_173106072
70	2441	2_173282693	2_173108644
70	2442	2_173282693	2_173114421
70	2443	2_173282693	2_173117905
70	2444	2_173282693	2_173121043
70	2445	2_173282693	2_173124307
70	2446	2_173282693	2_173126296
70	2447	2_173282693	2_173135799
70	2448	2_173282693	2_173147545
70	2449	2_173282693	2_173148152
70	2450	2_173282693	2_173152803
70	2451	2_173282693	2_173158333
70	2452	2_173282693	2_173160628
70	2453	2_173282693	2_173161728
70	2454	2_173282693	2_173164547
70	2455	2_173282693	2_173169772
70	2456	2_173282693	2_173175314
70	2457	2_173282693	2_173195776
70	2458	2_173282693	2_173203841
70	2459	2_173282693	2_173205501
70	2460	2_173282693	2_173207654
70	2461	2_173282693	2_173212409
70	2462	2_173282693	2_173221645
70	2463	2_173282693	2_173241739
70	2464	2_173282693	2_173276062
70	2465	2_173282693	5_122654230
71	2466	2_189149549	2_188452293
71	2467	2_189149549	2_188486183
71	2468	2_189149549	2_188544304
71	2469	2_189149549	2_188556668
71	2470	2_189149549	2_188577539
71	2471	2_189149549	2_188600378
71	2472	2_189149549	2_188601802
71	2473	2_189149549	2_188607932
71	2474	2_189149549	2_188664504
71	2475	2_189149549	2_188719366
71	2476	2_189149549	2_188729174
71	2477	2_189149549	2_188730884
71	2478	2_189149549	2_188743632
72	2479	2_208630833	2_207010403
72	2480	2_208630833	2_207561042
72	2481	2_208630833	2_207602126
72	2482	2_208630833	2_207629540
72	2483	2_208630833	2_207631109
72	2484	2_208630833	2_207632139
72	2485	2_208630833	2_207635070
72	2486	2_208630833	2_207650736
72	2487	2_208630833	2_207656227
72	2488	2_208630833	2_207658278
72	2489	2_208630833	2_207661375
72	2490	2_208630833	2_207663982
72	2491	2_208630833	2_207670743
72	2492	2_208630833	2_208366848
72	2493	2_208630833	2_208398770
72	2494	2_208630833	2_208628371
72	2495	2_208630833	2_208703149
72	2496	2_208630833	2_208711814
72	2497	2_208630833	2_208713368
72	2498	2_208630833	2_208732987
72	2499	2_208630833	2_208734376
72	2500	2_208630833	2_208735069
72	2501	2_208630833	2_208735448
72	2502	2_208630833	2_208743519
72	2503	2_208630833	2_208749310
72	2504	2_208630833	2_208750043
72	2505	2_208630833	2_208760274
72	2506	2_208630833	2_208771853
72	2507	2_208630833	2_208780827
72	2508	2_208630833	2_208783835
72	2509	2_208630833	2_208785619
72	2510	2_208630833	2_208787122
72	2511	2_208630833	2_208790978
72	2512	2_208630833	2_208791416
72	2513	2_208630833	2_208797683
72	2514	2_208630833	2_208806365
72	2515	2_208630833	2_208808140
72	2516	2_208630833	2_208809395
72	2517	2_208630833	2_208816758
72	2518	2_208630833	2_208823007
72	2519	2_208630833	2_208823767
72	2520	2_208630833	2_208826597
72	2521	2_208630833	2_208829010
72	2522	2_208630833	2_208829831
72	2523	2_208630833	2_208831692
72	2524	2_208630833	2_208834890
72	2525	2_208630833	2_208840304
72	2526	2_208630833	2_208840703
72	2527	2_208630833	2_208841237
72	514	2_208630833	2_208842013
72	2528	2_208630833	2_208843328
72	2529	2_208630833	2_208851297
72	2530	2_208630833	2_208859384
72	2531	2_208630833	2_208865685
72	2532	2_208630833	2_208866355
72	2533	2_208630833	2_208874075
72	2534	2_208630833	2_208874629
72	2535	2_208630833	2_208879050
72	515	2_208630833	2_208882126
72	2536	2_208630833	2_208884519
72	2537	2_208630833	2_208886123
72	516	2_208630833	2_208887211
72	2538	2_208630833	2_208891257
72	2539	2_208630833	2_208891866
72	2540	2_208630833	2_208904176
72	2541	2_208630833	2_208905440
72	2542	2_208630833	2_208905995
72	2543	2_208630833	2_208906660
72	2544	2_208630833	2_208917423
72	2545	2_208630833	2_208920585
72	2546	2_208630833	2_208927882
72	2547	2_208630833	2_208930221
72	2548	2_208630833	2_208930408
72	2549	2_208630833	2_208932076
72	2550	2_208630833	2_208932776
72	2551	2_208630833	2_208935438
72	517	2_208630833	2_208938686
72	2552	2_208630833	2_208939089
72	2553	2_208630833	2_208943199
72	2554	2_208630833	2_208945100
72	2555	2_208630833	2_208954828
72	2556	2_208630833	2_208957873
72	2557	2_208630833	2_208958111
72	2558	2_208630833	2_208967486
72	2559	2_208630833	2_208977558
72	2560	2_208630833	2_209009637
72	2561	2_208630833	2_209026471
72	2562	2_208630833	2_209108950
72	2563	2_208630833	2_209114273
72	518	2_208630833	2_209118065
72	2564	2_208630833	2_209123052
72	2565	2_208630833	2_209137900
72	2566	2_208630833	2_209176814
73	491	2_211340198	2_166809901
73	2567	2_211340198	2_170672129
73	2568	2_211340198	2_176865968
73	509	2_211340198	2_179314763
73	2569	2_211340198	2_183579717
73	2570	2_211340198	2_183942459
73	2571	2_211340198	2_197503232
73	511	2_211340198	2_207023009
73	2482	2_211340198	2_207629540
73	2572	2_211340198	2_208487189
73	518	2_211340198	2_209118065
73	2573	2_211340198	2_210285850
73	2574	2_211340198	2_210836777
73	2575	2_211340198	2_210849864
73	2576	2_211340198	2_210851795
73	2577	2_211340198	2_210855282
73	520	2_211340198	2_210863697
73	2578	2_211340198	2_210869387
73	2579	2_211340198	2_210870693
73	2580	2_211340198	2_210877544
73	2581	2_211340198	2_210879737
73	2582	2_211340198	2_210883511
73	2583	2_211340198	2_210893932
73	2584	2_211340198	2_211028146
73	521	2_211340198	2_211030130
73	2585	2_211340198	2_211037932
73	523	2_211340198	2_214147251
73	524	2_211340198	2_215670462
73	2586	2_211340198	2_216172445
73	526	2_211340198	2_216966722
74	2587	2_216940809	2_203131695
74	2588	2_216940809	2_214021766
74	2589	2_216940809	2_214054362
74	2590	2_216940809	2_214103610
74	2591	2_216940809	2_214115624
74	2592	2_216940809	2_214118135
74	2593	2_216940809	2_214138616
74	2594	2_216940809	2_214145743
74	2595	2_216940809	2_214146781
74	523	2_216940809	2_214147251
74	2596	2_216940809	2_214150608
74	2597	2_216940809	2_214153870
74	2598	2_216940809	2_214161262
74	524	2_216940809	2_215670462
74	2599	2_216940809	2_215679969
74	2586	2_216940809	2_216172445
74	2600	2_216940809	2_216890059
74	2601	2_216940809	2_216897646
74	2602	2_216940809	2_216898819
74	2603	2_216940809	2_216899895
74	2604	2_216940809	2_216904551
74	2605	2_216940809	2_216954617
74	2606	2_216940809	2_216954855
74	2607	2_216940809	2_216956945
74	2608	2_216940809	2_216958749
74	2609	2_216940809	2_216958932
74	2610	2_216940809	2_216964392
74	526	2_216940809	2_216966722
74	2611	2_216940809	2_216983676
74	2612	2_216940809	2_216985792
74	2613	2_216940809	2_216987285
74	2614	2_216940809	2_217003149
74	2615	2_216940809	2_217006299
74	2616	2_216940809	2_217007597
74	2617	2_216940809	2_217008101
74	2618	2_216940809	2_217008739
74	2619	2_216940809	2_217013557
74	2620	2_216940809	2_217014005
74	2621	2_216940809	2_217014679
74	2622	2_216940809	2_217016140
74	2623	2_216940809	2_217025981
74	2624	2_216940809	2_217030699
74	2625	2_216940809	2_217037901
74	2626	2_216940809	2_217041514
74	2627	2_216940809	2_217048565
74	2628	2_216940809	2_217049079
74	2629	2_216940809	2_217052957
74	2630	2_216940809	2_217053895
74	2631	2_216940809	2_217061758
74	2632	2_216940809	2_217065015
74	2633	2_216940809	2_217067271
74	2634	2_216940809	2_217078186
74	2635	2_216940809	2_217211385
74	2636	2_216940809	2_217232470
74	2637	2_216940809	2_217240426
74	2638	2_216940809	2_217251727
74	2639	2_216940809	2_217252214
74	2640	2_216940809	2_217259811
74	2641	2_216940809	2_217264115
74	2642	2_216940809	2_217264802
74	2643	2_216940809	2_217266869
74	2644	2_216940809	2_217268363
74	527	2_216940809	2_217270739
74	2645	2_216940809	2_217279292
74	2646	2_216940809	2_217280918
74	2647	2_216940809	2_217281138
74	2648	2_216940809	2_217287511
74	2649	2_216940809	2_217288449
74	2650	2_216940809	2_217291700
74	2651	2_216940809	2_217293667
74	2652	2_216940809	2_217294441
74	2653	2_216940809	2_217304330
74	2654	2_216940809	2_217304787
74	2655	2_216940809	2_217305046
74	2656	2_216940809	2_217308109
74	2657	2_216940809	2_217308648
74	2658	2_216940809	2_217313364
74	2659	2_216940809	2_217316967
74	2660	2_216940809	2_217342467
74	2661	2_216940809	2_217343803
74	2662	2_216940809	2_217355617
74	2663	2_216940809	2_217356495
74	2664	2_216940809	2_217357654
74	529	2_216940809	2_217362391
74	2665	2_216940809	2_217365718
74	2666	2_216940809	2_217368929
74	2667	2_216940809	2_217369456
74	2668	2_216940809	2_217374833
74	2669	2_216940809	2_217375297
74	2670	2_216940809	2_217377184
74	2671	2_216940809	2_219512818
74	2672	2_216940809	2_220040597
74	2673	2_216940809	2_220133863
74	2674	2_216940809	2_220160298
74	2675	2_216940809	2_232322127
75	2676	2_223286492	2_222923903
75	2677	2_223286492	2_223169198
75	2678	2_223286492	2_223171790
75	2679	2_223286492	2_223174386
75	2680	2_223286492	2_223179025
75	2681	2_223286492	2_223180740
75	531	2_223286492	2_223182946
75	2682	2_223286492	2_223186907
75	2683	2_223286492	2_223191010
75	2684	2_223286492	2_223194109
75	2685	2_223286492	2_223194992
75	2686	2_223286492	2_223196279
75	2687	2_223286492	2_223197195
75	2688	2_223286492	2_223202360
75	2689	2_223286492	2_223487717
76	2690	20_1236474	20_1413335
76	2691	20_1236474	20_1418229
76	2692	20_1236474	20_1434826
76	2693	20_1236474	20_1442489
76	2694	20_1236474	20_1443709
77	2695	20_57616380	20_55926599
77	2696	20_57616380	20_55957140
77	2697	20_57616380	20_55973023
77	2698	20_57616380	20_56189835
77	2699	20_57616380	20_56810314
77	2700	20_57616380	20_56811956
77	2701	20_57616380	20_56877020
77	2702	20_57616380	20_56878596
77	2703	20_57616380	20_56885604
77	2704	20_57616380	20_56982304
77	2705	20_57616380	20_56993640
77	2706	20_57616380	20_57216180
77	2707	20_57616380	20_57220513
77	2708	20_57616380	20_57223173
77	543	20_57616380	20_57223958
77	2709	20_57616380	20_57226956
77	2710	20_57616380	20_57227845
77	2711	20_57616380	20_57228970
77	2712	20_57616380	20_57229586
77	2713	20_57616380	20_57233053
77	2714	20_57616380	20_57249963
77	2715	20_57616380	20_57269728
77	2716	20_57616380	20_57422584
77	2717	20_57616380	20_57432113
77	2718	20_57616380	20_57432650
77	2719	20_57616380	20_57435436
77	2720	20_57616380	20_57439788
77	2721	20_57616380	20_57442173
77	2722	20_57616380	20_57445359
77	2723	20_57616380	20_57448666
77	2724	20_57616380	20_57456486
77	2725	20_57616380	20_57697067
77	2726	20_57616380	20_57697258
77	2727	20_57616380	20_57697479
77	2728	20_57616380	20_57717545
77	2729	20_57616380	20_57719048
77	2730	20_57616380	20_57727746
77	2731	20_57616380	20_57740724
77	2732	20_57616380	20_57741955
77	2733	20_57616380	20_57742622
77	2734	20_57616380	20_57745896
77	2735	20_57616380	20_57748312
77	2736	20_57616380	20_57752184
77	2737	20_57616380	20_57752846
77	2738	20_57616380	20_57753107
77	2739	20_57616380	20_57757290
77	544	20_57616380	20_57757743
77	2740	20_57616380	20_57775517
77	2741	20_57616380	20_57776613
77	2742	20_57616380	20_57778556
77	2743	20_57616380	20_57779086
77	2744	20_57616380	20_57788667
77	2745	20_57616380	20_57789670
77	2746	20_57616380	20_57793348
77	2747	20_57616380	20_57794545
77	2748	20_57616380	20_57815971
77	2749	20_57616380	20_57820167
77	2750	20_57616380	20_57820836
77	2751	20_57616380	20_57823620
77	2752	20_57616380	20_57823942
77	2753	20_57616380	20_57829799
77	2754	20_57616380	20_57830368
77	2755	20_57616380	20_57830774
77	2756	20_57616380	20_57837912
77	2757	20_57616380	20_57954677
77	2758	20_57616380	20_57961351
77	2759	20_57616380	20_57969106
77	2760	20_57616380	20_57970582
77	2761	20_57616380	20_57977286
77	2762	20_57616380	20_57979174
77	2763	20_57616380	20_57979535
77	2764	20_57616380	20_57981726
77	2765	20_57616380	20_57988911
77	2766	20_57616380	20_58029246
78	2767	20_60871672	20_60571211
78	2768	20_60871672	20_60576101
78	2769	20_60871672	20_60581437
78	2770	20_60871672	20_60581906
78	2771	20_60871672	20_60587619
78	2772	20_60871672	20_60595607
78	2773	20_60871672	20_60610732
78	2774	20_60871672	20_60615960
78	2775	20_60871672	20_60620475
78	2776	20_60871672	20_60635322
78	2777	20_60871672	20_60702561
78	2778	20_60871672	20_60743252
78	2779	20_60871672	20_60749704
78	2780	20_60871672	20_60762449
78	2781	20_60871672	20_60775248
78	2782	20_60871672	20_60816441
78	2783	20_60871672	20_60820923
78	2784	20_60871672	20_60851445
78	2785	20_60871672	20_60854469
78	2786	20_60871672	20_60864412
78	2787	20_60871672	20_60867214
78	2788	20_60871672	20_60869146
78	547	20_60871672	20_60939241
78	548	20_60871672	20_60958237
78	2789	20_60871672	20_60964707
78	2790	20_60871672	20_61268819
78	549	20_60871672	20_61405091
78	2791	20_60871672	20_61414731
78	2792	20_60871672	20_61440411
78	550	20_60871672	20_61447559
78	2793	20_60871672	20_61467081
78	2794	20_60871672	20_61499900
78	2795	20_60871672	20_61532610
78	2796	20_60871672	20_61539186
78	2797	20_60871672	20_61545578
78	2798	20_60871672	20_61548995
78	2799	20_60871672	20_61560157
78	2800	20_60871672	20_61566736
78	2801	20_60871672	20_61574824
78	2802	20_60871672	20_61644277
79	2803	21_27943808	21_27229607
79	2804	21_27943808	21_27241227
79	2805	21_27943808	21_27253335
79	2806	21_27943808	21_27260360
79	2807	21_27943808	21_27262376
79	2808	21_27943808	21_27266229
79	2809	21_27943808	21_27268934
79	2810	21_27943808	21_27271374
79	551	21_27943808	21_27540932
79	2811	21_27943808	21_27543574
79	2812	21_27943808	21_27547199
80	2813	22_18628388	22_18116094
80	2814	22_18628388	22_18116745
80	2815	22_18628388	22_18227337
80	2816	22_18628388	22_18244781
80	2817	22_18628388	22_18248264
80	2818	22_18628388	22_18266815
80	2819	22_18628388	22_18305346
80	2820	22_18628388	22_18307288
80	2821	22_18628388	22_18321094
80	2822	22_18628388	22_18635494
81	2823	22_38185568	22_37929509
81	2824	22_38185568	22_37929780
81	2825	22_38185568	22_37935441
81	557	22_38185568	22_38000189
81	2826	22_38185568	22_38016574
81	2827	22_38185568	22_38016841
81	558	22_38185568	22_38030114
81	2828	22_38185568	22_38038550
81	2829	22_38185568	22_38360907
82	2830	22_46440513	22_46458475
82	2831	22_46440513	22_46671578
82	2832	22_46440513	22_46702729
82	2833	22_46440513	22_46712637
82	2834	22_46440513	22_46732998
83	2835	22_46460566	22_46456875
83	2832	22_46460566	22_46702729
83	2833	22_46460566	22_46712637
83	2836	22_46460566	22_46726720
84	2837	3_9849734	3_8990373
84	2838	3_9849734	3_9420022
84	2839	3_9849734	3_9426309
84	2840	3_9849734	3_9430367
84	2841	3_9849734	3_9441348
84	2842	3_9849734	3_9441648
84	2843	3_9849734	3_9458308
84	2844	3_9849734	3_9479715
84	2845	3_9849734	3_9482229
84	2846	3_9849734	3_9483978
84	2847	3_9849734	3_9488700
84	2848	3_9849734	3_9506092
84	2849	3_9849734	3_9514532
84	2850	3_9849734	3_9520446
84	2851	3_9849734	3_9538569
84	2852	3_9849734	3_9540095
84	566	3_9849734	3_9681151
84	2853	3_9849734	3_9698102
84	2854	3_9849734	3_9699081
84	2855	3_9849734	3_9700535
84	2856	3_9849734	3_9705537
84	2857	3_9849734	3_9714276
84	2858	3_9849734	3_9715553
84	2859	3_9849734	3_9716486
84	2860	3_9849734	3_9717730
84	2861	3_9849734	3_9719949
84	2862	3_9849734	3_9724246
84	2863	3_9849734	3_9728640
84	2864	3_9849734	3_9731937
84	2865	3_9849734	3_9733978
84	2866	3_9849734	3_9744800
84	2867	3_9849734	3_9763560
84	567	3_9849734	3_9772248
84	2868	3_9849734	3_9777629
84	2869	3_9849734	3_9779961
84	2870	3_9849734	3_9785433
84	2871	3_9849734	3_9795272
84	2872	3_9849734	3_9859651
84	2873	3_9849734	3_9861572
84	2874	3_9849734	3_9944407
84	2875	3_9849734	3_9967446
84	2876	3_9849734	3_9993033
84	2877	3_9849734	3_9993578
84	2878	3_9849734	3_10002873
84	2879	3_9849734	3_10005867
84	2880	3_9849734	3_10007150
84	2881	3_9849734	3_10010253
84	2882	3_9849734	3_10011409
84	2883	3_9849734	3_10011980
84	2884	3_9849734	3_10013324
84	2885	3_9849734	3_10020738
84	2886	3_9849734	3_10023244
84	2887	3_9849734	3_10031289
84	2888	3_9849734	3_10057315
84	571	3_9849734	3_10066305
84	2889	3_9849734	3_10073848
84	2890	3_9849734	3_10074600
84	2891	3_9849734	3_10110111
84	2892	3_9849734	3_10114706
84	2893	3_9849734	3_10123691
84	2894	3_9849734	3_10131670
84	2895	3_9849734	3_10145866
84	2896	3_9849734	3_10158929
84	2897	3_9849734	3_10187794
84	2898	3_9849734	3_10193341
84	2899	3_9849734	3_10202102
84	573	3_9849734	3_10203161
84	2900	3_9849734	3_10208793
84	2901	3_9849734	3_10225969
84	2902	3_9849734	3_10228030
84	2903	3_9849734	3_10236182
84	2904	3_9849734	3_10236508
84	2905	3_9849734	3_10240374
84	2906	3_9849734	3_10245129
84	2907	3_9849734	3_10246483
84	2908	3_9849734	3_10251514
84	574	3_9849734	3_10253883
84	2909	3_9849734	3_10270407
84	2910	3_9849734	3_10289862
84	2911	3_9849734	3_10291536
84	2912	3_9849734	3_10299936
84	2913	3_9849734	3_10302363
84	2914	3_9849734	3_10304133
84	2915	3_9849734	3_10305955
84	576	3_9849734	3_10324247
84	577	3_9849734	3_10329158
84	2916	3_9849734	3_10336344
84	2917	3_9849734	3_10355544
84	2918	3_9849734	3_10367901
84	2919	3_9849734	3_10372602
85	2855	3_10171356	3_9700535
85	567	3_10171356	3_9772248
85	2868	3_10171356	3_9777629
85	2920	3_10171356	3_9843595
85	2921	3_10171356	3_9846742
85	84	3_10171356	3_9849734
85	2922	3_10171356	3_9872382
85	2874	3_10171356	3_9944407
85	2875	3_10171356	3_9967446
85	2876	3_10171356	3_9993033
85	2878	3_10171356	3_10002873
85	2880	3_10171356	3_10007150
85	2882	3_10171356	3_10011409
85	2883	3_10171356	3_10011980
85	2885	3_10171356	3_10020738
85	2889	3_10171356	3_10073848
85	2890	3_10171356	3_10074600
85	2898	3_10171356	3_10193341
85	2901	3_10171356	3_10225969
85	2905	3_10171356	3_10240374
85	2906	3_10171356	3_10245129
85	2907	3_10171356	3_10246483
85	2908	3_10171356	3_10251514
85	574	3_10171356	3_10253883
85	2909	3_10171356	3_10270407
85	575	3_10171356	3_10284356
85	2910	3_10171356	3_10289862
85	2911	3_10171356	3_10291536
85	2912	3_10171356	3_10299936
85	2913	3_10171356	3_10302363
85	2914	3_10171356	3_10304133
85	2915	3_10171356	3_10305955
85	576	3_10171356	3_10324247
85	577	3_10171356	3_10329158
85	2916	3_10171356	3_10336344
85	2918	3_10171356	3_10367901
85	2919	3_10171356	3_10372602
86	2923	3_89154247	10_42404714
86	2924	3_89154247	12_34846454
86	2925	3_89154247	3_87347605
86	2926	3_89154247	3_88172348
86	581	3_89154247	3_88197285
86	2927	3_89154247	3_88203730
86	2928	3_89154247	3_88205325
86	2929	3_89154247	3_88214045
86	2930	3_89154247	3_88218407
86	2931	3_89154247	3_88227010
86	2932	3_89154247	3_88229693
86	2933	3_89154247	3_88236252
86	2934	3_89154247	3_88238164
86	2935	3_89154247	3_88238611
86	2936	3_89154247	3_88239198
86	2937	3_89154247	3_88243762
86	2938	3_89154247	3_88245760
86	2939	3_89154247	3_88247470
86	2940	3_89154247	3_88249358
86	2941	3_89154247	3_88250228
86	2942	3_89154247	3_88257020
86	2943	3_89154247	3_88260347
86	2944	3_89154247	3_88263648
86	2945	3_89154247	3_88264393
86	2946	3_89154247	3_88266462
86	2947	3_89154247	3_88266719
86	2948	3_89154247	3_88266923
86	2949	3_89154247	3_88288677
86	2950	3_89154247	3_88294317
86	2951	3_89154247	3_88295917
86	2952	3_89154247	3_88297531
86	2953	3_89154247	3_88300593
86	2954	3_89154247	3_88302089
86	2955	3_89154247	3_88303765
86	2956	3_89154247	3_88305576
86	2957	3_89154247	3_88308256
86	2958	3_89154247	3_88313258
86	2959	3_89154247	3_88315291
86	2960	3_89154247	3_88316320
86	2961	3_89154247	3_88317417
86	2962	3_89154247	3_88322441
86	2963	3_89154247	3_88325403
86	2964	3_89154247	3_88327885
86	2965	3_89154247	3_88334089
86	2966	3_89154247	3_88348295
86	2967	3_89154247	3_88350111
86	2968	3_89154247	3_88350400
86	2969	3_89154247	3_88689905
86	2970	3_89154247	3_90056774
86	2971	3_89154247	3_90121283
86	2972	3_89154247	3_90123242
86	2973	3_89154247	3_90136681
86	2974	3_89154247	3_90140902
86	2975	3_89154247	3_90144310
86	2976	3_89154247	3_90145034
86	2977	3_89154247	3_90179090
87	2978	3_142306029	3_142447484
87	2979	3_142306029	3_142448763
87	2980	3_142306029	3_142506507
87	2981	3_142306029	3_142511389
87	2982	3_142306029	3_142516682
87	2983	3_142306029	3_142520380
87	2984	3_142306029	3_142521906
87	2985	3_142306029	3_142523003
87	2986	3_142306029	3_142523486
87	2987	3_142306029	3_142529269
87	2988	3_142306029	3_142531482
87	2989	3_142306029	3_142532327
87	2990	3_142306029	3_142535407
87	2991	3_142306029	3_142537943
87	2992	3_142306029	3_142538475
87	2993	3_142306029	3_142538765
87	2994	3_142306029	3_142542160
87	2995	3_142306029	3_142544452
87	2996	3_142306029	3_142547189
87	2997	3_142306029	3_142548415
87	2998	3_142306029	3_142551405
87	2999	3_142306029	3_142554932
87	3000	3_142306029	3_142555474
87	3001	3_142306029	3_142557747
87	3002	3_142306029	3_142566974
87	3003	3_142306029	3_142568296
87	3004	3_142306029	3_142568878
87	3005	3_142306029	3_142569604
87	3006	3_142306029	3_142572347
87	3007	3_142306029	3_142582007
87	3008	3_142306029	3_142584321
87	3009	3_142306029	3_142602164
87	3010	3_142306029	3_142604787
87	3011	3_142306029	3_142615467
87	3012	3_142306029	3_142616473
87	3013	3_142306029	3_142621989
87	3014	3_142306029	3_142625447
87	3015	3_142306029	3_142632292
87	3016	3_142306029	3_142636467
87	3017	3_142306029	3_142637122
87	592	3_142306029	3_142638154
87	3018	3_142306029	3_142647376
87	3019	3_142306029	3_142651032
87	3020	3_142306029	3_142655095
87	3021	3_142306029	3_142667036
87	3022	3_142306029	3_142669581
87	3023	3_142306029	3_142677284
87	3024	3_142306029	3_142686434
87	3025	3_142306029	3_142687830
87	3026	3_142306029	3_142689668
87	3027	3_142306029	3_142691514
87	3028	3_142306029	3_142691796
87	3029	3_142306029	3_142698298
87	3030	3_142306029	3_142702673
87	3031	3_142306029	3_142703218
87	3032	3_142306029	3_142709605
87	3033	3_142306029	3_142710220
87	594	3_142306029	3_142719635
87	3034	3_142306029	3_142721531
87	3035	3_142306029	3_142724565
87	3036	3_142306029	3_142730159
87	3037	3_142306029	3_142730861
87	3038	3_142306029	3_142740451
87	3039	3_142306029	3_142747229
87	3040	3_142306029	3_142757658
87	3041	3_142306029	3_143391518
87	3042	3_142306029	3_143393430
87	3043	3_142306029	3_143469818
87	3044	3_142306029	3_143471816
87	3045	3_142306029	3_143482901
87	3046	3_142306029	3_143485736
