from	to	ver[el[, 1], ]	ver2[el[, 2], ]
4546	671	14_23062238	14_23235388
4546	672	14_23062238	14_23304582
4546	673	14_23062238	14_23447711
4546	674	14_23062238	14_23477988
4546	675	14_23062238	14_23516229
4547	671	14_23067560	14_23235388
4547	672	14_23067560	14_23304582
4547	673	14_23067560	14_23447711
4547	674	14_23067560	14_23477988
4547	675	14_23067560	14_23516229
4548	672	14_23100799	14_23304582
4549	672	14_23219621	14_23304582
4550	671	14_23381673	14_23235388
4550	672	14_23381673	14_23304582
4550	673	14_23381673	14_23447711
4550	674	14_23381673	14_23477988
4550	675	14_23381673	14_23516229
4550	677	14_23381673	14_23620987
4551	675	14_23424555	14_23516229
4552	676	14_23647194	14_23585914
4553	676	14_23654308	14_23585914
4554	676	14_23758978	14_23585914
4555	674	14_23775289	14_23477988
4555	676	14_23775289	14_23585914
4556	674	14_23787959	14_23477988
4556	676	14_23787959	14_23585914
4557	676	14_23838508	14_23585914
4558	10443	14_24019414	14_24569483
4559	10443	14_24036501	14_24569483
4560	10443	14_24046976	14_24569483
4561	10443	14_24561061	14_24569483
4562	680	14_24583394	14_24800814
4562	10444	14_24583394	14_24835215
4563	680	14_24594230	14_24800814
4564	679	14_24605003	14_24769128
4564	680	14_24605003	14_24800814
4565	674	14_24615500	14_23477988
4565	10443	14_24615500	14_24569483
4565	680	14_24615500	14_24800814
4566	10443	14_24629125	14_24569483
4567	10443	14_24636970	14_24569483
4567	680	14_24636970	14_24800814
4568	10443	14_24656814	14_24569483
4568	679	14_24656814	14_24769128
4568	680	14_24656814	14_24800814
4569	10443	14_24674183	14_24569483
4569	680	14_24674183	14_24800814
4570	10443	14_24677636	14_24569483
4570	679	14_24677636	14_24769128
4570	680	14_24677636	14_24800814
4570	10444	14_24677636	14_24835215
4571	10443	14_24683387	14_24569483
4571	679	14_24683387	14_24769128
4571	680	14_24683387	14_24800814
4571	10444	14_24683387	14_24835215
4572	10443	14_24699675	14_24569483
4572	679	14_24699675	14_24769128
4572	680	14_24699675	14_24800814
4573	10443	14_24702554	14_24569483
4573	679	14_24702554	14_24769128
4573	680	14_24702554	14_24800814
4573	10444	14_24702554	14_24835215
4574	10443	14_24731743	14_24569483
4574	680	14_24731743	14_24800814
4575	10443	14_24738538	14_24569483
4575	680	14_24738538	14_24800814
4576	678	14_24765344	14_24513493
4576	10443	14_24765344	14_24569483
4576	680	14_24765344	14_24800814
4577	10443	14_24805899	14_24569483
4577	12531	14_24805899	14_24842924
4577	681	14_24805899	14_24863227
4578	680	14_24807044	14_24800814
4578	681	14_24807044	14_24863227
4579	679	14_24829975	14_24769128
4579	680	14_24829975	14_24800814
4579	681	14_24829975	14_24863227
4580	10443	14_24894613	14_24569483
4580	679	14_24894613	14_24769128
4580	680	14_24894613	14_24800814
4580	10444	14_24894613	14_24835215
4580	12531	14_24894613	14_24842924
4581	10443	14_24899592	14_24569483
4581	679	14_24899592	14_24769128
4581	680	14_24899592	14_24800814
4581	10444	14_24899592	14_24835215
4581	12531	14_24899592	14_24842924
4582	674	14_24908556	14_23477988
4582	678	14_24908556	14_24513493
4582	679	14_24908556	14_24769128
4582	680	14_24908556	14_24800814
4582	10444	14_24908556	14_24835215
4583	682	14_29859473	14_29230835
4584	682	14_29942897	14_29230835
4584	12532	14_29942897	14_29245836
4585	682	14_30279101	14_29230835
4586	682	14_30708497	14_29230835
4587	682	14_30740351	14_29230835
4587	12532	14_30740351	14_29245836
4588	12533	14_31675473	14_31698158
4589	12533	14_35007955	14_31698158
4589	12534	14_35007955	14_35863895
4590	12533	14_35096342	14_31698158
4590	12534	14_35096342	14_35863895
4591	12534	14_35183286	14_35863895
4592	12534	14_35512217	14_35863895
4593	12534	14_35738717	14_35863895
4594	12535	14_35871296	14_35796444
4595	683	14_36278452	14_39734691
4595	695	14_36278452	14_60713040
4595	713	14_36278452	14_88458507
4595	714	14_36278452	14_88469065
4596	713	14_36789369	14_88458507
4597	682	14_36985647	14_29230835
4597	12536	14_36985647	14_37117622
4598	683	14_39568943	14_39734691
4599	683	14_39639318	14_39734691
4599	695	14_39639318	14_60713040
4599	713	14_39639318	14_88458507
4600	683	14_39897769	14_39734691
4601	683	14_45366137	14_39734691
4601	12537	14_45366137	14_54905249
4601	692	14_45366137	14_56582979
4601	713	14_45366137	14_88458507
4602	683	14_45375425	14_39734691
4603	683	14_45426838	14_39734691
4603	684	14_45426838	14_50074683
4603	695	14_45426838	14_60713040
4603	713	14_45426838	14_88458507
4603	714	14_45426838	14_88469065
4604	683	14_45508577	14_39734691
4605	683	14_45552997	14_39734691
4605	684	14_45552997	14_50074683
4606	683	14_45578653	14_39734691
4607	683	14_45602375	14_39734691
4607	684	14_45602375	14_50074683
4608	683	14_45711855	14_39734691
4609	713	14_50047207	14_88458507
4610	687	14_50061701	14_51708953
4610	695	14_50061701	14_60713040
4610	713	14_50061701	14_88458507
4611	684	14_50223702	14_50074683
4611	685	14_50223702	14_50153468
4612	684	14_50298959	14_50074683
4612	685	14_50298959	14_50153468
4612	686	14_50298959	14_50358189
4613	684	14_50318667	14_50074683
4613	685	14_50318667	14_50153468
4614	686	14_50467745	14_50358189
4615	686	14_50500285	14_50358189
4616	684	14_50554130	14_50074683
4616	685	14_50554130	14_50153468
4616	686	14_50554130	14_50358189
4617	684	14_50568416	14_50074683
4617	685	14_50568416	14_50153468
4617	686	14_50568416	14_50358189
4618	684	14_50692824	14_50074683
4618	12538	14_50692824	14_51248405
4619	687	14_51407862	14_51708953
4620	688	14_51700533	14_52767333
4621	688	14_52529920	14_52767333
4622	688	14_53016777	14_52767333
4623	688	14_53101145	14_52767333
4624	688	14_53151116	14_52767333
4624	12537	14_53151116	14_54905249
4625	688	14_53173217	14_52767333
4625	12537	14_53173217	14_54905249
4626	688	14_53194560	14_52767333
4626	12537	14_53194560	14_54905249
4627	688	14_53239421	14_52767333
4628	12539	14_54414223	14_54638943
4629	692	14_54863414	14_56582979
4629	713	14_54863414	14_88458507
4630	692	14_54907230	14_56582979
4630	713	14_54907230	14_88458507
4631	12540	14_54955059	14_55246394
4631	692	14_54955059	14_56582979
4632	12541	14_55030009	14_55138508
4632	12540	14_55030009	14_55246394
4633	12537	14_55368078	14_54905249
4633	692	14_55368078	14_56582979
4634	12537	14_55491243	14_54905249
4635	12542	14_55804563	14_55760852
4636	692	14_56044990	14_56582979
4637	12543	14_57291502	14_57276161
4638	683	14_57732805	14_39734691
4638	12537	14_57732805	14_54905249
4638	12542	14_57732805	14_55760852
4638	692	14_57732805	14_56582979
4639	692	14_58662860	14_56582979
4639	693	14_58662860	14_58860249
4639	694	14_58662860	14_59924824
4639	695	14_58662860	14_60713040
4639	713	14_58662860	14_88458507
4640	693	14_58694498	14_58860249
4641	693	14_58757313	14_58860249
4642	684	14_58760391	14_50074683
4642	693	14_58760391	14_58860249
4642	694	14_58760391	14_59924824
4642	695	14_58760391	14_60713040
4643	694	14_58890399	14_59924824
4643	695	14_58890399	14_60713040
4644	12544	14_59653607	14_59871825
4644	694	14_59653607	14_59924824
4644	695	14_59653607	14_60713040
4645	12545	14_59858986	14_59628063
4646	695	14_59946855	14_60713040
4647	695	14_60557703	14_60713040
4647	713	14_60557703	14_88458507
4648	694	14_60633386	14_59924824
4649	12546	14_61106403	14_61720974
4650	12546	14_61122629	14_61720974
4651	12546	14_61186967	14_61720974
4652	12546	14_61200877	14_61720974
4653	12547	14_61440059	14_61225264
4654	12547	14_61445264	14_61225264
4655	12548	14_61727941	14_62281580
4656	12549	14_61738065	14_61900951
4656	12548	14_61738065	14_62281580
4657	12549	14_61787400	14_61900951
4657	12550	14_61787400	14_62003278
4657	12548	14_61787400	14_62281580
4658	12549	14_61993144	14_61900951
4658	12550	14_61993144	14_62003278
4658	12551	14_61993144	14_62032634
4658	12548	14_61993144	14_62281580
4658	12552	14_61993144	14_65181400
4659	12549	14_62010731	14_61900951
4659	12550	14_62010731	14_62003278
4659	12551	14_62010731	14_62032634
4659	12548	14_62010731	14_62281580
4660	12549	14_62036925	14_61900951
4660	12550	14_62036925	14_62003278
4660	12548	14_62036925	14_62281580
4661	695	14_62157240	14_60713040
4661	12549	14_62157240	14_61900951
4661	12550	14_62157240	14_62003278
4661	12551	14_62157240	14_62032634
4661	12548	14_62157240	14_62281580
4662	695	14_62224562	14_60713040
4662	12546	14_62224562	14_61720974
4662	12549	14_62224562	14_61900951
4662	12550	14_62224562	14_62003278
4662	12551	14_62224562	14_62032634
4663	696	14_64009502	14_64969844
4663	697	14_64009502	14_65005478
4664	696	14_64095828	14_64969844
4664	698	14_64095828	14_65407219
4665	696	14_64113774	14_64969844
4666	696	14_64192899	14_64969844
4667	696	14_64799141	14_64969844
4667	697	14_64799141	14_65005478
4668	696	14_64854388	14_64969844
4668	697	14_64854388	14_65005478
4669	12553	14_65168336	14_65436176
4670	12552	14_65452018	14_65181400
4671	12553	14_65546713	14_65436176
4672	696	14_65566218	14_64969844
4672	698	14_65566218	14_65407219
4673	12554	14_65873666	14_65671129
4673	12555	14_65873666	14_65696315
4674	12556	14_67706247	14_66979470
4675	702	14_68279332	14_69257982
4675	10462	14_68279332	14_69280294
4676	10463	14_69150271	14_68824597
4676	702	14_69150271	14_69257982
4677	701	14_69202601	14_69093441
4678	12557	14_69434104	14_69571127
4679	713	14_69862356	14_88458507
4680	12558	14_69865185	14_74765411
4680	713	14_69865185	14_88458507
4681	703	14_70037924	14_70183195
4682	12559	14_70071162	14_70159100
4682	703	14_70071162	14_70183195
4683	12556	14_70825865	14_66979470
4684	12560	14_71772895	14_71596668
4684	12561	14_71772895	14_71952586
4684	12562	14_71772895	14_72005289
4685	12560	14_71861882	14_71596668
4685	12561	14_71861882	14_71952586
4685	12562	14_71861882	14_72005289
4686	12563	14_73524791	14_74035044
4687	712	14_73601963	14_78078410
4688	12563	14_73929982	14_74035044
4688	12564	14_73929982	14_74222469
4689	12563	14_73979591	14_74035044
4690	12565	14_74178379	14_74250326
4691	12564	14_74318481	14_74222469
4692	12564	14_74352973	14_74222469
4693	705	14_74957568	14_75516458
4693	706	14_74957568	14_75534123
4693	707	14_74957568	14_75592888
4693	708	14_74957568	14_75889212
4693	709	14_74957568	14_75987029
4694	706	14_75330475	14_75534123
4694	707	14_75330475	14_75592888
4695	706	14_75388915	14_75534123
4696	706	14_75420888	14_75534123
4697	706	14_75468893	14_75534123
4698	10469	14_75529732	14_75394343
4698	10467	14_75529732	14_75969548
4699	707	14_75641243	14_75592888
4699	10474	14_75641243	14_75610218
4699	10470	14_75641243	14_75713181
4699	10471	14_75641243	14_75863908
4699	10472	14_75641243	14_75884316
4699	708	14_75641243	14_75889212
4699	10473	14_75641243	14_75938122
4699	10467	14_75641243	14_75969548
4699	709	14_75641243	14_75987029
4700	10474	14_75665248	14_75610218
4700	10470	14_75665248	14_75713181
4700	10471	14_75665248	14_75863908
4700	10472	14_75665248	14_75884316
4700	708	14_75665248	14_75889212
4700	10473	14_75665248	14_75938122
4700	10467	14_75665248	14_75969548
4700	709	14_75665248	14_75987029
4701	707	14_75725079	14_75592888
4701	10474	14_75725079	14_75610218
4701	10470	14_75725079	14_75713181
4701	10471	14_75725079	14_75863908
4701	10472	14_75725079	14_75884316
4701	708	14_75725079	14_75889212
4701	10473	14_75725079	14_75938122
4701	10467	14_75725079	14_75969548
4701	709	14_75725079	14_75987029
4702	707	14_75735193	14_75592888
4702	10474	14_75735193	14_75610218
4702	10470	14_75735193	14_75713181
4702	10471	14_75735193	14_75863908
4702	10472	14_75735193	14_75884316
4702	708	14_75735193	14_75889212
4702	10467	14_75735193	14_75969548
4703	707	14_75743350	14_75592888
4703	10474	14_75743350	14_75610218
4703	10470	14_75743350	14_75713181
4703	10471	14_75743350	14_75863908
4703	10472	14_75743350	14_75884316
4703	708	14_75743350	14_75889212
4703	10473	14_75743350	14_75938122
4703	10467	14_75743350	14_75969548
4703	709	14_75743350	14_75987029
4704	706	14_75751241	14_75534123
4704	707	14_75751241	14_75592888
4704	10474	14_75751241	14_75610218
4704	10470	14_75751241	14_75713181
4704	708	14_75751241	14_75889212
4704	10467	14_75751241	14_75969548
4704	709	14_75751241	14_75987029
4705	707	14_76041807	14_75592888
4705	10474	14_76041807	14_75610218
4706	705	14_76126596	14_75516458
4706	706	14_76126596	14_75534123
4706	707	14_76126596	14_75592888
4706	708	14_76126596	14_75889212
4706	709	14_76126596	14_75987029
4707	12566	14_76446366	14_76371214
4708	12567	14_77287499	14_77503497
4709	10475	14_77561833	14_77347035
4710	711	14_77785961	14_77582698
4710	12568	14_77785961	14_77646329
4710	712	14_77785961	14_78078410
4711	712	14_77870133	14_78078410
4712	710	14_77922017	14_77491237
4712	12569	14_77922017	14_77762838
4712	712	14_77922017	14_78078410
4713	711	14_78173239	14_77582698
4713	12569	14_78173239	14_77762838
4713	712	14_78173239	14_78078410
4714	712	14_78220690	14_78078410
4715	713	14_81420768	14_88458507
4716	683	14_81685218	14_39734691
4716	12537	14_81685218	14_54905249
4716	692	14_81685218	14_56582979
4716	694	14_81685218	14_59924824
4716	695	14_81685218	14_60713040
4716	712	14_81685218	14_78078410
4716	713	14_81685218	14_88458507
4716	714	14_81685218	14_88469065
4717	713	14_81901484	14_88458507
4718	713	14_81996707	14_88458507
4719	713	14_88840009	14_88458507
4719	714	14_88840009	14_88469065
4720	713	14_88979842	14_88458507
4721	713	14_89019177	14_88458507
4721	714	14_89019177	14_88469065
4722	713	14_89284662	14_88458507
4723	713	14_89290225	14_88458507
4724	12570	14_89882303	14_90145215
4724	12571	14_89882303	14_90167181
4725	12572	14_90083306	14_89823143
4725	12570	14_90083306	14_90145215
4725	12571	14_90083306	14_90167181
4726	12572	14_90108417	14_89823143
4726	12570	14_90108417	14_90145215
4726	12571	14_90108417	14_90167181
4727	12572	14_90418886	14_89823143
4728	10480	14_90795544	14_91163118
4729	12573	14_90857106	14_91138856
4729	10480	14_90857106	14_91163118
4730	12574	14_91276898	14_90741512
4730	12575	14_91276898	14_90746962
4731	12576	14_91879240	14_91864257
4732	716	14_92567852	14_91975334
4732	717	14_92567852	14_92039806
4733	12577	14_92585886	14_92981152
4734	715	14_93259738	14_90840422
4734	716	14_93259738	14_91975334
4735	713	14_93795294	14_88458507
4735	716	14_93795294	14_91975334
4735	719	14_93795294	14_95999757
4736	718	14_94383386	14_94853239
4737	10482	14_94402416	14_94487647
4738	10478	14_94442889	14_94418371
4739	10478	14_94492546	14_94418371
4740	10478	14_94545076	14_94418371
4740	10482	14_94545076	14_94487647
4741	10482	14_94593408	14_94487647
4742	10482	14_94606411	14_94487647
4743	715	14_95619752	14_90840422
4743	719	14_95619752	14_95999757
4744	719	14_96823165	14_95999757
4744	731	14_96823165	14_105778656
4745	719	14_96852074	14_95999757
4746	10482	14_99945358	14_94487647
4746	719	14_99945358	14_95999757
4746	10484	14_99945358	14_100654637
4746	12578	14_99945358	14_102438469
4746	12579	14_99945358	14_102552434
4746	10499	14_99945358	14_105477795
4747	12580	14_99971792	14_100028827
4748	12580	14_100061051	14_100028827
4749	721	14_100410865	14_100621624
4750	721	14_100431709	14_100621624
4751	719	14_100440118	14_95999757
4751	720	14_100440118	14_100537932
4751	721	14_100440118	14_100621624
4751	10484	14_100440118	14_100654637
4752	720	14_100569793	14_100537932
4752	10484	14_100569793	14_100654637
4753	720	14_100703289	14_100537932
4753	10484	14_100703289	14_100654637
4754	12578	14_102216249	14_102438469
4755	12579	14_102275583	14_102552434
4756	12579	14_102429530	14_102552434
4757	12578	14_102605117	14_102438469
4758	12578	14_102771099	14_102438469
4758	12579	14_102771099	14_102552434
4758	12581	14_102771099	14_102682455
4759	12579	14_102783055	14_102552434
4760	723	14_103051914	14_103239904
4761	10490	14_103252351	14_103391438
4762	723	14_103344364	14_103239904
4763	12582	14_104009512	14_104143939
4764	726	14_104394574	14_105126759
4765	12583	14_104533129	14_105098795
4766	725	14_104596239	14_104555273
4766	12583	14_104596239	14_105098795
4767	725	14_105040945	14_104555273
4768	731	14_105253139	14_105778656
4769	728	14_105426300	14_105526214
4769	731	14_105426300	14_105778656
4770	731	14_105449463	14_105778656
4771	10499	14_105485906	14_105477795
4771	730	14_105485906	14_105761300
4771	731	14_105485906	14_105778656
4772	12584	14_105630619	14_105744833
4772	10501	14_105630619	14_105751609
4772	10502	14_105630619	14_105787577
4773	731	14_105935935	14_105778656
4773	732	14_105935935	14_105843910
4774	734	15_22820781	15_22889714
4775	734	15_23032134	15_22889714
4775	10503	15_23032134	15_22911252
4776	734	15_23082956	15_22889714
4777	736	15_28341829	15_29213517
4778	736	15_29861062	15_29213517
4779	736	15_30364788	15_29213517
4780	12585	15_31195054	15_31306490
4780	12586	15_31195054	15_31515009
4780	12587	15_31195054	15_31628230
4780	12588	15_31195054	15_31674221
4780	12589	15_31195054	15_31687624
4780	12590	15_31195054	15_31772180
4781	12587	15_31243205	15_31628230
4781	12589	15_31243205	15_31687624
4781	12590	15_31243205	15_31772180
4782	12585	15_31275232	15_31306490
4782	12586	15_31275232	15_31515009
4782	12587	15_31275232	15_31628230
4782	12588	15_31275232	15_31674221
4782	12589	15_31275232	15_31687624
4782	12590	15_31275232	15_31772180
4783	12585	15_31449530	15_31306490
4783	12588	15_31449530	15_31674221
4783	12589	15_31449530	15_31687624
4783	12590	15_31449530	15_31772180
4784	12586	15_31612575	15_31515009
4784	12588	15_31612575	15_31674221
4784	12589	15_31612575	15_31687624
4784	12590	15_31612575	15_31772180
4785	737	15_34392691	15_34626926
4786	737	15_34500849	15_34626926
4787	737	15_34516713	15_34626926
4788	737	15_35268876	15_34626926
4789	12591	15_35837137	15_38377703
4789	750	15_35837137	15_45926499
4790	12591	15_38541154	15_38377703
4791	737	15_38855995	15_34626926
4791	12591	15_38855995	15_38377703
4791	10509	15_38855995	15_40339405
4792	10509	15_40070212	15_40339405
4792	12592	15_40070212	15_40396693
4793	12592	15_40329868	15_40396693
4794	10509	15_40399328	15_40339405
4794	12593	15_40399328	15_40340495
4795	10509	15_40452066	15_40339405
4795	12593	15_40452066	15_40340495
4795	12592	15_40452066	15_40396693
4796	10509	15_40509440	15_40339405
4796	12593	15_40509440	15_40340495
4796	12592	15_40509440	15_40396693
4797	10509	15_40536953	15_40339405
4797	12593	15_40536953	15_40340495
4798	10509	15_40566825	15_40339405
4798	12593	15_40566825	15_40340495
4798	12592	15_40566825	15_40396693
4799	10509	15_40597936	15_40339405
4799	12593	15_40597936	15_40340495
4799	12592	15_40597936	15_40396693
4800	10509	15_40648736	15_40339405
4800	10510	15_40648736	15_41080139
4801	745	15_40672078	15_41689313
4802	742	15_40732631	15_41058322
4802	10510	15_40732631	15_41080139
4803	740	15_40821392	15_40757418
4803	741	15_40821392	15_41048663
4803	742	15_40821392	15_41058322
4803	10510	15_40821392	15_41080139
4804	10510	15_40850415	15_41080139
4805	741	15_40859671	15_41048663
4805	742	15_40859671	15_41058322
4805	10510	15_40859671	15_41080139
4806	741	15_40882196	15_41048663
4806	742	15_40882196	15_41058322
4806	10510	15_40882196	15_41080139
4806	743	15_40882196	15_41130619
4806	744	15_40882196	15_41181631
4807	742	15_40887323	15_41058322
4807	10510	15_40887323	15_41080139
4808	10510	15_40956131	15_41080139
4808	12594	15_40956131	15_41198091
4809	740	15_41120471	15_40757418
4809	743	15_41120471	15_41130619
4810	12594	15_41215397	15_41198091
4811	12594	15_41521127	15_41198091
4812	12594	15_41624667	15_41198091
4813	12594	15_41704688	15_41198091
4814	12594	15_42062597	15_41198091
4814	10511	15_42062597	15_42095000
4814	747	15_42062597	15_42184107
4815	746	15_42124226	15_41800866
4816	12595	15_43558457	15_43531113
4817	748	15_44069260	15_42564967
4817	749	15_44069260	15_44080885
4818	12596	15_44580222	15_45027966
4819	12596	15_44950657	15_45027966
4820	12597	15_45028306	15_44963301
4821	12598	15_45472736	15_45665311
4822	750	15_45644730	15_45926499
4823	750	15_45693059	15_45926499
4824	750	15_45719061	15_45926499
4825	750	15_45723592	15_45926499
4826	750	15_45738325	15_45926499
4827	750	15_45782198	15_45926499
4828	750	15_45808568	15_45926499
4829	750	15_45821669	15_45926499
4830	737	15_45878786	15_34626926
4830	750	15_45878786	15_45926499
4830	751	15_45878786	15_48613315
4831	751	15_49098406	15_48613315
4831	12599	15_49098406	15_49339027
4832	751	15_49167360	15_48613315
4832	12599	15_49167360	15_49339027
4833	12599	15_49446927	15_49339027
4834	12599	15_50639422	15_49339027
4835	12599	15_50647189	15_49339027
4836	12599	15_50703421	15_49339027
4837	12599	15_51056770	15_49339027
4838	753	15_51913539	15_52043230
4839	10517	15_52119473	15_52471358
4840	12600	15_52258490	15_52407294
4840	12601	15_52258490	15_52426437
4840	10517	15_52258490	15_52471358
4840	10516	15_52258490	15_52551798
4840	755	15_52258490	15_52969845
4841	12601	15_52304095	15_52426437
4841	10517	15_52304095	15_52471358
4841	10516	15_52304095	15_52551798
4841	755	15_52304095	15_52969845
4842	10517	15_52477543	15_52471358
4842	10516	15_52477543	15_52551798
4842	755	15_52477543	15_52969845
4843	755	15_52569121	15_52969845
4844	755	15_52587301	15_52969845
4845	10516	15_52855052	15_52551798
4845	755	15_52855052	15_52969845
4846	12599	15_55489125	15_49339027
4846	10517	15_55489125	15_52471358
4846	10516	15_55489125	15_52551798
4846	755	15_55489125	15_52969845
4846	10533	15_55489125	15_82338935
4846	784	15_55489125	15_83679256
4847	12602	15_57203919	15_57021347
4848	757	15_59976920	15_59223843
4848	758	15_59976920	15_60686604
4848	759	15_59976920	15_60759835
4849	761	15_63413071	15_64440328
4850	12603	15_63480443	15_63525643
4851	12604	15_64633992	15_64534678
4852	761	15_64665340	15_64440328
4853	761	15_64678600	15_64440328
4854	12605	15_64961854	15_64722544
4855	12605	15_64980655	15_64722544
4856	12605	15_65052681	15_64722544
4857	12606	15_65395377	15_65340620
4858	761	15_65423437	15_64440328
4858	762	15_65423437	15_65573228
4858	763	15_65423437	15_66677467
4858	764	15_65423437	15_66787661
4859	12606	15_65592150	15_65340620
4860	764	15_65822615	15_66787661
4861	764	15_65861851	15_66787661
4862	12607	15_65899576	15_66112280
4863	12607	15_65988523	15_66112280
4864	12607	15_66083703	15_66112280
4865	12607	15_66132080	15_66112280
4866	12607	15_66161679	15_66112280
4867	764	15_66581214	15_66787661
4868	764	15_66629248	15_66787661
4869	763	15_66793401	15_66677467
4869	10522	15_66793401	15_66695785
4870	12608	15_66993570	15_66908469
4871	12609	15_68111739	15_68484389
4872	12609	15_68342345	15_68484389
4872	766	15_68342345	15_68498110
4873	12610	15_69111745	15_69079105
4874	12611	15_70017141	15_70248613
4874	12612	15_70017141	15_70321604
4874	12613	15_70017141	15_70551055
4874	10525	15_70017141	15_70785714
4874	12614	15_70017141	15_70796060
4875	12615	15_70369699	15_69759318
4875	10525	15_70369699	15_70785714
4875	12614	15_70369699	15_70796060
4876	12615	15_70384703	15_69759318
4876	12613	15_70384703	15_70551055
4876	10525	15_70384703	15_70785714
4876	12614	15_70384703	15_70796060
4877	768	15_71053245	15_69740298
4877	12615	15_71053245	15_69759318
4878	769	15_72561391	15_72514578
4878	770	15_72561391	15_73072205
4879	12616	15_72606544	15_72805631
4879	12617	15_72606544	15_72883643
4880	12616	15_72666414	15_72805631
4880	12617	15_72666414	15_72883643
4881	769	15_72757626	15_72514578
4881	12618	15_72757626	15_72648975
4881	12616	15_72757626	15_72805631
4881	12617	15_72757626	15_72883643
4881	770	15_72757626	15_73072205
4882	770	15_73342968	15_73072205
4883	770	15_73923182	15_73072205
4884	10526	15_74285717	15_74605209
4884	10527	15_74285717	15_74835628
4884	774	15_74285717	15_75486963
4885	12619	15_74416116	15_74591927
4885	10526	15_74416116	15_74605209
4886	773	15_74656462	15_75196330
4887	10527	15_74742555	15_74835628
4888	10527	15_74899261	15_74835628
4888	773	15_74899261	15_75196330
4889	773	15_74968662	15_75196330
4890	772	15_75033394	15_75163372
4890	773	15_75033394	15_75196330
4891	10527	15_75070118	15_74835628
4891	12620	15_75070118	15_75190019
4891	773	15_75070118	15_75196330
4892	12620	15_75117543	15_75190019
4892	773	15_75117543	15_75196330
4893	12620	15_75134082	15_75190019
4893	773	15_75134082	15_75196330
4894	10527	15_75180997	15_74835628
4894	12621	15_75180997	15_75152343
4895	774	15_75246975	15_75486963
4896	774	15_75285360	15_75486963
4897	12622	15_75313062	15_75466057
4897	774	15_75313062	15_75486963
4898	773	15_75413142	15_75196330
4898	10528	15_75413142	15_75332795
4898	774	15_75413142	15_75486963
4899	773	15_75740983	15_75196330
4900	773	15_76109206	15_75196330
4900	775	15_76109206	15_76135023
4900	776	15_76109206	15_77191274
4901	776	15_76629022	15_77191274
4902	776	15_77540597	15_77191274
4903	776	15_77706055	15_77191274
4903	777	15_77706055	15_77283966
4904	779	15_78441488	15_78798509
4905	778	15_78550621	15_78421404
4906	12623	15_79240567	15_79294530
4907	781	15_79602359	15_80438908
4908	780	15_80214950	15_80256992
4908	781	15_80214950	15_80438908
4908	782	15_80214950	15_81269874
4909	781	15_80350085	15_80438908
4910	782	15_80736621	15_81269874
4911	10532	15_81068488	15_80859424
4912	10533	15_81290649	15_82338935
4913	782	15_81615063	15_81269874
4913	10533	15_81615063	15_82338935
4914	12624	15_81666096	15_82469370
4915	783	15_83314802	15_83474155
4915	784	15_83314802	15_83679256
4916	10533	15_83377101	15_82338935
4916	784	15_83377101	15_83679256
4917	784	15_83422619	15_83679256
4918	783	15_83620658	15_83474155
4919	10533	15_83654378	15_82338935
4919	783	15_83654378	15_83474155
4919	784	15_83654378	15_83679256
4919	785	15_83654378	15_83722766
4920	783	15_83769203	15_83474155
4920	784	15_83769203	15_83679256
4920	785	15_83769203	15_83722766
4921	784	15_83875407	15_83679256
4921	785	15_83875407	15_83722766
4922	786	15_84321060	15_84280779
4923	786	15_84489364	15_84280779
4924	787	15_85141854	15_85193161
4924	788	15_85141854	15_85517559
4925	787	15_85144861	15_85193161
4926	787	15_85254684	15_85193161
4926	788	15_85254684	15_85517559
4927	787	15_85323567	15_85193161
4928	787	15_85352129	15_85193161
4929	787	15_85394012	15_85193161
4930	787	15_85413394	15_85193161
4931	787	15_85467539	15_85193161
4932	12625	15_85931167	15_86019830
4933	12625	15_86189905	15_86019830
4933	12626	15_86189905	15_86283203
4933	12627	15_86189905	15_89152635
4934	12625	15_86313461	15_86019830
4934	12627	15_86313461	15_89152635
4935	12627	15_86337252	15_89152635
4935	789	15_86337252	15_89174278
4936	12627	15_86361602	15_89152635
4937	12626	15_89008320	15_86283203
4937	12628	15_89008320	15_86329511
4937	12627	15_89008320	15_89152635
4937	789	15_89008320	15_89174278
4937	12629	15_89008320	15_89415580
4937	10535	15_89008320	15_89560763
4938	12629	15_89150519	15_89415580
4938	10535	15_89150519	15_89560763
4939	10535	15_89154319	15_89560763
4940	12627	15_89161102	15_89152635
4940	12629	15_89161102	15_89415580
4940	10535	15_89161102	15_89560763
4941	12627	15_89426819	15_89152635
4941	10535	15_89426819	15_89560763
4942	10535	15_89454892	15_89560763
4943	12627	15_89621638	15_89152635
4944	12627	15_89660809	15_89152635
4945	10535	15_89760022	15_89560763
4946	12630	15_89873712	15_89972072
4947	12630	15_89907341	15_89972072
4948	10538	15_90118508	15_91474708
4949	10537	15_90217180	15_90638587
4950	12631	15_90319321	15_90380064
4950	10537	15_90319321	15_90638587
4951	791	15_90354160	15_90287776
4951	793	15_90354160	15_90540167
4952	791	15_90643385	15_90287776
4952	12631	15_90643385	15_90380064
4952	10538	15_90643385	15_91474708
4953	791	15_90762574	15_90287776
4953	12632	15_90762574	15_90707839
4954	10538	15_90781995	15_91474708
4955	10537	15_90801990	15_90638587
4955	12632	15_90801990	15_90707839
4955	10538	15_90801990	15_91474708
4956	796	15_90891287	15_91431750
4956	10538	15_90891287	15_91474708
