gene_names	ID	CpG_logFC	Gene_logFC	Gene_P.value	AveExpr	Gene_log2_P.value
HMGA1P5	10_77009614	DOWN	0.2289453733950486	0.6488049884359887	0.08400441768532614	0.62414318290894
HMGB2P1	19_1155128	DOWN	0.4983255709442745	0.12168158156459635	0.6180852890629303	3.038817285063962
HMGB3	X_150143890	"NA"	0.23646139774665276	0.5057964423090038	8.372339294511113	0.9833712055358914
HMGN2	1_26796595	"NA"	-0.0516894572586688	0.7595022173111198	44.098311382412405	0.3968739183113043
HMGN2P18	1_155110904	"NA"	0.16129818450869227	0.7320873457361095	0.11588390490243601	0.44991230738532073
HMGXB3	5_149376555	"NA"	0.24857922384697329	0.10502570675465105	25.639171224164436	3.251185600631611
HMHA1	19_1065923	"NA"	0	1	0	-0
HMMR	5_162886379	"NA"	0.3425648686558054	0.3826784422975493	8.206368773994365	1.385795463978746
HMSD	18_61611777	DOWN	0.14419210024482165	0.826015850096573	0.11176915442725466	0.27575862966354914
HMSD	18_61611777	DOWN	0.14419210024482165	0.826015850096573	0.11176915442725466	0.27575862966354914
HMSD	18_61611777	DOWN	0.14419210024482165	0.826015850096573	0.11176915442725466	0.27575862966354914
HMX2	10_124906363	"NA"	0.07968155261160614	0.856408442308653	0.06433232780398426	0.2236290772853847
HMX3	10_124889679	"NA"	0.1720358059418361	0.7585567132936974	0.07527571911780494	0.3986710476663804
HN1L	16_1726640	"NA"	0	1	0	-0
HNRNPA1	12_54668939	"NA"	-0.11257788019295667	0.5319156476607323	129.2917537024083	0.910730616736732
HNRNPA1P63	1_55000713	"NA"	-0.07685464352771643	0.8646227551391104	0.20066766493120913	0.2098572893100894
HNRNPA2B1	7_26238186	"NA"	0.020474871912949055	0.8869484797152851	136.04815085044757	0.17307778993032766
HNRNPA3	2_178073399	"NA"	-0.15709703605437397	0.23942976489333767	69.41739615392223	2.0623255817256743
HNRNPH1	5_179061683	"NA"	-0.07454931194779668	0.6301562636102072	146.66824584303032	0.6662184682093097
HNRNPL	19_39337482	"NA"	-0.060795244906494794	0.5234298261226588	54.50135424396512	0.9339319603882011
HNRNPM	19_8509501	"NA"	-0.0591565262578051	0.5504064561569209	51.475461866857046	0.8614307022257208
HOOK1	1_60275891	"NA"	-0.716457654606045	0.3272658942987211	1.7161563025874338	1.61146483375092
HOOK2	19_12878441	"NA"	0.0703455478582713	0.7174896910652191	10.35713861576044	0.4789699916787307
HOTAIR	12_54362426	"NA"	0.046793627864103904	0.9318574613821462	0.08638279294602341	0.1018188003981794
HOTAIRM1	7_27130633	"NA"	0.46284952300465454	0.34291516841589786	2.935057087643844	1.544076373423979
HOTAIRM1	7_27137200	DOWN	0.46284952300465454	0.34291516841589786	2.935057087643844	1.544076373423979
HOTAIRM1	7_27137200	DOWN	0.46284952300465454	0.34291516841589786	2.935057087643844	1.544076373423979
HOTTIP	7_27230274	"NA"	1.1391811530704494	0.14650532206320777	0.12198059148882429	2.7709750208559827
HOTTIP	7_27238413	"NA"	1.1391811530704494	0.14650532206320777	0.12198059148882429	2.7709750208559827
HOXA-AS3	7_27181769	DOWN	2.032699725702011	0.12921482728032876	1.3112860815969651	2.952156467452733
HOXA1	7_27130633	"NA"	0.23554671637424052	0.7381230601389441	1.07291478247387	0.4380667319191124
HOXA10	7_27216169	"NA"	2.370890413527251	0.024779174946145215	3.425900994724458	5.33472803784588
HOXA10-AS	7_27207967	"NA"	2.2372092584474306	0.056580042331136886	1.3262056700474765	4.143562933668017
HOXA11	7_27221402	"NA"	1.8379590912959762	0.1297840618046284	0.285621541228541	2.9458148715445907
HOXA11-AS	7_27221402	"NA"	1.586567379561476	0.18325306702824185	0.2535517726134918	2.4480907505560694
HOXA13	7_27238413	"NA"	1.9963649788063011	0.03460809862042148	0.17511063846418165	4.852746508203206
HOXA13	7_27230274	"NA"	1.9963649788063011	0.03460809862042148	0.17511063846418165	4.852746508203206
HOXA2	7_27137200	DOWN	0.8882042846430389	0.2584012163567662	0.9679737816936712	1.9523152337264829
HOXA2	7_27137200	DOWN	0.8882042846430389	0.2584012163567662	0.9679737816936712	1.9523152337264829
HOXA3	7_27181769	DOWN	1.481313476643145	0.2106380044323543	2.851815938251001	2.247162336303699
HOXA5	7_27181769	DOWN	1.9124403002211463	0.14411922242731945	2.734604219310653	2.7946653218240405
HOXA6	7_27181769	DOWN	2.2669950340222584	0.08996554278043715	1.3355967743615305	3.474483641425661
HOXA7	7_27196593	"NA"	2.01093839754309	0.10683529659102069	0.9902346738580909	3.226539726850885
HOXA9	7_27207967	"NA"	2.8418837724309136	0.026286450021113628	4.689418154332141	5.249536870289297
HOXB-AS1	17_46613048	DOWN	1.937060889177526	0.017622452057999862	1.6184865843366385	5.826441509228711
HOXB-AS1	17_46613048	DOWN	1.937060889177526	0.017622452057999862	1.6184865843366385	5.826441509228711
HOXB-AS1	17_46613048	DOWN	1.937060889177526	0.017622452057999862	1.6184865843366385	5.826441509228711
HOXB-AS1	17_46613048	DOWN	1.937060889177526	0.017622452057999862	1.6184865843366385	5.826441509228711
HOXB-AS1	17_46613048	DOWN	1.937060889177526	0.017622452057999862	1.6184865843366385	5.826441509228711
HOXB-AS1	17_46623254	DOWN	1.937060889177526	0.017622452057999862	1.6184865843366385	5.826441509228711
HOXB-AS1	17_46623254	DOWN	1.937060889177526	0.017622452057999862	1.6184865843366385	5.826441509228711
HOXB-AS2	17_46633399	DOWN	2.8269841163191307	0.01072103158843117	1.3824721551139945	6.543412459733676
HOXB-AS3	17_46623254	DOWN	4.077878486005352	0.001679636053833498	0.5809767581901152	9.217635623212352
HOXB-AS3	17_46670497	DOWN	4.077878486005352	0.001679636053833498	0.5809767581901152	9.217635623212352
HOXB-AS3	17_46660464	DOWN	4.077878486005352	0.001679636053833498	0.5809767581901152	9.217635623212352
HOXB-AS3	17_46670497	DOWN	4.077878486005352	0.001679636053833498	0.5809767581901152	9.217635623212352
HOXB-AS3	17_46660464	DOWN	4.077878486005352	0.001679636053833498	0.5809767581901152	9.217635623212352
HOXB-AS3	17_46660464	DOWN	4.077878486005352	0.001679636053833498	0.5809767581901152	9.217635623212352
HOXB-AS3	17_46660464	DOWN	4.077878486005352	0.001679636053833498	0.5809767581901152	9.217635623212352
HOXB-AS3	17_46623254	DOWN	4.077878486005352	0.001679636053833498	0.5809767581901152	9.217635623212352
HOXB-AS3	17_46670497	DOWN	4.077878486005352	0.001679636053833498	0.5809767581901152	9.217635623212352
HOXB-AS4	17_46701021	"NA"	0.07641583523879536	0.8432359303584553	0.08152994480925635	0.245991753237703
HOXB1	17_46603999	DOWN	0.7339438781180778	0.2715704832039851	0.12255682008455716	1.8806014122463495
HOXB13	17_46803742	DOWN	-0.699688008671127	0.08121782386077124	0.09833330181107273	3.622059817367608
HOXB2	17_46613048	DOWN	2.148953648284583	0.007061992934361328	3.455780389556822	7.14570890700368
HOXB2	17_46623254	DOWN	2.148953648284583	0.007061992934361328	3.455780389556822	7.14570890700368
HOXB2	17_46613048	DOWN	2.148953648284583	0.007061992934361328	3.455780389556822	7.14570890700368
HOXB2	17_46613048	DOWN	2.148953648284583	0.007061992934361328	3.455780389556822	7.14570890700368
HOXB2	17_46613048	DOWN	2.148953648284583	0.007061992934361328	3.455780389556822	7.14570890700368
HOXB2	17_46613048	DOWN	2.148953648284583	0.007061992934361328	3.455780389556822	7.14570890700368
HOXB2	17_46623254	DOWN	2.148953648284583	0.007061992934361328	3.455780389556822	7.14570890700368
HOXB3	17_46653916	DOWN	2.8548100579755653	0.0027991424463424614	8.909192980525486	8.480799378171863
HOXB3	17_46633399	DOWN	2.8548100579755653	0.0027991424463424614	8.909192980525486	8.480799378171863
HOXB3	17_46660464	DOWN	2.8548100579755653	0.0027991424463424614	8.909192980525486	8.480799378171863
HOXB3	17_46660464	DOWN	2.8548100579755653	0.0027991424463424614	8.909192980525486	8.480799378171863
HOXB3	17_46660464	DOWN	2.8548100579755653	0.0027991424463424614	8.909192980525486	8.480799378171863
HOXB3	17_46653916	DOWN	2.8548100579755653	0.0027991424463424614	8.909192980525486	8.480799378171863
HOXB3	17_46653916	DOWN	2.8548100579755653	0.0027991424463424614	8.909192980525486	8.480799378171863
HOXB3	17_46660464	DOWN	2.8548100579755653	0.0027991424463424614	8.909192980525486	8.480799378171863
HOXB3	17_46681704	"NA"	2.8548100579755653	0.0027991424463424614	8.909192980525486	8.480799378171863
HOXB4	17_46653916	DOWN	2.8804970373529506	0.0019499536087809613	3.8284171941015694	9.002344483342476
HOXB4	17_46653916	DOWN	2.8804970373529506	0.0019499536087809613	3.8284171941015694	9.002344483342476
HOXB4	17_46653916	DOWN	2.8804970373529506	0.0019499536087809613	3.8284171941015694	9.002344483342476
HOXB5	17_46670497	DOWN	3.690669898276199	0.0012624296823116343	0.869945233344707	9.62958125307928
HOXB5	17_46670497	DOWN	3.690669898276199	0.0012624296823116343	0.869945233344707	9.62958125307928
HOXB5	17_46670497	DOWN	3.690669898276199	0.0012624296823116343	0.869945233344707	9.62958125307928
HOXB6	17_46670497	DOWN	3.8990752064877103	0.0012512061325360695	0.8968445703100931	9.642464795806283
HOXB6	17_46670497	DOWN	3.8990752064877103	0.0012512061325360695	0.8968445703100931	9.642464795806283
HOXB6	17_46681704	"NA"	3.8990752064877103	0.0012512061325360695	0.8968445703100931	9.642464795806283
HOXB6	17_46670497	DOWN	3.8990752064877103	0.0012512061325360695	0.8968445703100931	9.642464795806283
HOXB7	17_46709407	"NA"	1.9070160067327675	0.009175278925387057	0.38368563149522994	6.768032268596575
HOXB8	17_46692325	DOWN	1.789128274689877	0.06608712043706273	0.21128423286466258	3.919487054079456
HOXB9	17_46701021	"NA"	1.3079844434907328	0.2208035149786597	0.22927404547564173	2.179164956277087
HOXC-AS1	12_54386487	"NA"	-0.06636220895057221	0.8746956891594078	0.0652510672329315	0.19314691120146826
HOXC-AS2	12_54386487	"NA"	-0.682610616821318	0.09469938187605222	0.0826721436849627	3.400501180842041
HOXC-AS3	12_54378272	"NA"	-0.18419141735242395	0.6480087326890309	0.07539572038213785	0.6259148396134692
HOXC10	12_54378272	"NA"	-0.3849985422260005	0.42062727390591936	0.0962508703746467	1.2493856959515077
HOXC11	12_54362426	"NA"	-0.1769872088548814	0.7221380517137725	0.09309450339351173	0.46965343023444484
HOXC12	12_54347781	"NA"	0.04452405586448194	0.9342465774698405	0.09167798945538037	0.09812472145804331
HOXC13	12_54325261	"NA"	-2.537143137661957e-4	0.9993679037275831	0.06722004434683755	9.122104903876525e-4
HOXC13-AS	12_54325261	"NA"	0.01774045981466088	0.9533114614495888	0.06070845395570848	0.06898045317922748
HOXC4	12_54418775	"NA"	-0.7497923710974144	0.2958255370526685	0.32640452292773275	1.7571814968486141
HOXC4	12_54410340	"NA"	-0.7497923710974144	0.2958255370526685	0.32640452292773275	1.7571814968486141
HOXC5	12_54418775	"NA"	0.07555709386798437	0.8544958239580729	0.06705117482103053	0.2268546536233973
HOXC6	12_54378272	"NA"	-0.16213604533832982	0.7920446313918129	0.1254341652727092	0.33634636701500054
HOXC6	12_54418775	"NA"	-0.16213604533832982	0.7920446313918129	0.1254341652727092	0.33634636701500054
HOXC6	12_54386487	"NA"	-0.16213604533832982	0.7920446313918129	0.1254341652727092	0.33634636701500054
HOXC8	12_54402007	"NA"	-0.3741368215472649	0.4510162638218701	0.09831299740683207	1.1487486363244508
HOXC9	12_54386487	"NA"	-1.1464824738614299	0.004165746431886018	0.0907535236840976	7.9072092591563266
HOXD-AS1	2_177046017	"NA"	0	1	0	-0
HOXD-AS2	2_176999630	"NA"	-0.3625800953829694	0.18185638206275306	0.06185557248376307	2.459128538306255
HOXD1	2_177046017	"NA"	-0.4965253195316519	0.05314298626286338	0.06154102005167709	4.233976890332185
HOXD10	2_176969047	DOWN	0.005282439553433882	0.9854572370400554	0.0617378714671551	0.021134826610788107
HOXD11	2_176967523	"NA"	-0.2710240041522658	0.3905290310562315	0.06797427576684831	1.356498295805446
HOXD11	2_176969047	DOWN	-0.2710240041522658	0.3905290310562315	0.06797427576684831	1.356498295805446
HOXD12	2_176961158	DOWN	-0.366624797016474	0.2211804520020046	0.0599793728678939	2.176704209522575
HOXD13	2_176955985	"NA"	-0.2936119044957426	0.41734062557453966	0.06567074757102238	1.2607027298524331
HOXD3	2_176999630	"NA"	-0.7017526572951933	0.01108054598722192	0.06810535996124083	6.4958272187079675
HOXD3	2_177013623	"NA"	-0.7017526572951933	0.01108054598722192	0.06810535996124083	6.4958272187079675
HOXD4	2_177015551	"NA"	-0.6246151258514692	0.027666131080955492	0.06489465486054173	5.175735282746992
HOXD8	2_176991718	DOWN	-0.308015714217734	0.6088768713586127	0.1260616037642692	0.7157775827495528
HOXD9	2_176985034	"NA"	-1.0235037159695253	0.0012793547596787462	0.07502531271499745	9.61036791171596
HPDL	1_45787357	"NA"	-0.49356455608795113	0.12966342766516256	2.988076284938304	2.947156478570096
HRK	12_117314110	DOWN	-0.712945259566109	0.21080499134576827	0.3425828365053959	2.2460190680235455
hsa-mir-548ba.1	3_8808035	"NA"	0	1	0	-0
hsa-mir.1	19_49996008	"NA"	0	1	0	-0
HSCB	22_29134809	"NA"	0.1144905334035422	0.35987465467914004	4.12598639957781	1.474433595448583
HSD17B10	X_53451043	"NA"	-0.0019922824004856565	0.9919655253686464	9.618662838071138	0.011638112625963822
HSF4	16_67186709	"NA"	-0.06869938507895279	0.8320428996794692	3.4107893923691943	0.26527018003149805
HSF4	16_67201912	"NA"	-0.06869938507895279	0.8320428996794692	3.4107893923691943	0.26527018003149805
HSPA1A	6_31779405	"NA"	0.15640383005490754	0.53763009042073	10.215495752354444	0.8953142088430345
HSPA1B	6_31788101	"NA"	-9.217185367700331e-4	0.9981228773719821	5.053351381532093	0.002710660424277258
HSPA1L	6_31779405	"NA"	0.026723783719424743	0.8846455942967977	2.2178375821149436	0.1768284947819852
HSPB6	19_36243528	DOWN	1.1725069242450115	0.06576859291821296	0.5185240602181195	3.926457384815315
HSPB9	17_40273015	"NA"	-0.11706242946746039	0.630710160446246	0.952610221724115	0.6649509203474974
HTATIP2	11_20384160	"NA"	0.5269546544922035	0.18706517902685452	6.674663162647057	2.418387059668063
HTR5A	7_154861205	"NA"	0.08350606847791564	0.6386810728447235	0.055310732533639655	0.6468323976524302
HTR5A-AS1	7_154861205	"NA"	-0.2992408056721718	0.1688548277145258	0.05993557578390765	2.566144666976752
HTR7P1	12_13152284	"NA"	0.37931511886320024	0.12600627916276438	4.578922561108464	2.9884324667870534
HUS1	7_48018389	"NA"	0.07754705525996375	0.584670881421298	12.799189633807764	0.7743033528523843
HUWE1	X_53711951	"NA"	-0.005332571201796199	0.9713242600147239	106.83512618834922	0.04197509973558053
IBA57	1_228326248	"NA"	-0.21491026622017095	0.2194061762855794	9.635549321484403	2.1883239566979427
IBA57-AS1	1_228326248	"NA"	0	1	0	-0
ICA1	7_8298709	"NA"	0.8589560085749617	0.18813599828766855	4.981025761232625	2.4101521716926193
ICAM1	19_10360796	"NA"	-0.024129289528931785	0.9508492477470867	9.8613218160009	0.07271146754252493
ICAM5	19_10399834	DOWN	-0.22743972921457623	0.780582865595186	3.6595766904033984	0.3573763000481873
ICOS	2_204800110	DOWN	-0.37971199281267176	0.47275713098644245	1.504580817896974	1.0808288751868114
ID2	2_8821099	"NA"	0.15843007306932133	0.7416990940810295	13.318550113421333	0.4310940879942224
ID2	2_8815511	"NA"	0.15843007306932133	0.7416990940810295	13.318550113421333	0.4310940879942224
IDH3G	X_153036571	"NA"	0.053397024609846966	0.7495733816933077	18.011271029379916	0.4158583729213559
IER3	6_30709383	"NA"	1.1087207307765132	0.040464095637265815	2.2930003032960387	4.6272138378337795
IFFO1	12_6652529	"NA"	0.19801544531108117	0.3800239482302722	20.01489725611	1.3958377581616692
IFFO1	12_6658619	"NA"	0.19801544531108117	0.3800239482302722	20.01489725611	1.3958377581616692
IFNL2	19_39751637	"NA"	-0.47611883409439404	0.35654997867063953	0.12230983332682709	1.4878237771900613
IFNL4P1	19_39751637	"NA"	-0.9143017906197777	0.012760077197599112	0.10919011747896287	6.292219132438674
IFT172	2_27662392	DOWN	-0.13495803407910767	0.529395283239577	17.665371239929765	0.9175827539966007
IFT172	2_27662392	DOWN	-0.13495803407910767	0.529395283239577	17.665371239929765	0.9175827539966007
IFT172	2_27662392	DOWN	-0.13495803407910767	0.529395283239577	17.665371239929765	0.9175827539966007
IFT172	2_27662392	DOWN	-0.13495803407910767	0.529395283239577	17.665371239929765	0.9175827539966007
IFT74	9_26955931	"NA"	-0.04688899852496853	0.7852289964183102	8.28214735208194	0.3488146462089792
IFT74	9_26944689	"NA"	-0.04688899852496853	0.7852289964183102	8.28214735208194	0.3488146462089792
IFT80	3_160112782	"NA"	0.14064998581762467	0.5730579694924178	10.791838688489399	0.8032470081407032
IGBP1	X_69352316	"NA"	-0.029472238768683212	0.8506026799445957	20.239381105466684	0.2334426945008227
IGBP1-AS1	X_69381085	"NA"	0.2830033776547312	0.24563225640044775	0.8875683062920365	2.0254280671871356
IGF2BP1	17_47038915	"NA"	0.20061204620572148	0.7192063595531435	0.14894365384252564	0.47552231700605613
IGF2BP1	17_47089144	"NA"	0.20061204620572148	0.7192063595531435	0.14894365384252564	0.47552231700605613
IGF2BP3	7_23507910	"NA"	0.5332482773107737	0.3552217047252494	1.6356307097693672	1.4932083590810707
IGFBP3	7_45955727	"NA"	-0.5341045711437963	0.4204163542398264	1.4893718260386322	1.2501093035088195
IGFBP6	12_53487965	"NA"	-0.35066832072760656	0.5032708286637907	0.6786306620929796	0.9905931182760096
IGFL2	19_46646069	"NA"	0.2187819206558892	0.6171388214058866	0.0821935171689282	0.6963330440432254
IGFL3	19_46626792	"NA"	-0.4239933515012666	0.06636262021776689	0.06041482397667873	3.913485339940406
IGFL4	19_46544020	"NA"	-1.0450383474221887	0.083074960868863	0.2329357687484359	3.5894424814157757
IGFLR1	19_36230209	"NA"	0.17953475804526908	0.5338740887888841	3.41305265460128	0.9054285643957448
IGLL1	22_23921610	"NA"	-0.10641137242308929	0.9071162872071519	9.370615564251244	0.14064058688634767
IGSF11	3_118860364	"NA"	-0.5464923338273158	0.44629937137096165	0.20385634455079377	1.1639163203850575
IGSF3	1_117208345	"NA"	0.030183271740681916	0.9620219727792857	0.633555181881023	0.055858249064924745
IGSF9B	11_133825146	"NA"	-0.0898621330677758	0.9084400739820274	1.7531783098674691	0.13853674588798684
IHH	2_219924073	"NA"	-0.3458140317345446	0.4582920266930671	0.2277450000783202	1.1256609087833307
IKBKG	X_153755322	"NA"	0.2329436981215558	0.18503686420070795	3.7575992282885666	2.434115372786903
IKBKG	X_153771682	"NA"	0.2329436981215558	0.18503686420070795	3.7575992282885666	2.434115372786903
IKZF4	12_56393456	DOWN	0.26862965948082707	0.2356046121243517	9.664868658261337	2.0855603136824756
IL12B	5_158754122	"NA"	-0.5614564479156758	0.4453267839793149	0.1654262023123232	1.167063710252103
IL13RA1	X_117859958	"NA"	0.8810622132960999	0.12111166297973139	14.729523492565065	3.0455902925072946
IL17F	6_52107437	"NA"	0.042766122727832645	0.8805535188664475	0.06248832803807941	0.18351740308895104
IL17RC	3_9947616	"NA"	0.006866244938342092	0.9880949178806299	6.0854292638184955	0.01727845896986665
IL17RE	3_9947616	"NA"	-0.7843615097504544	0.3329132087588589	3.575729491282005	1.5867819824961278
IL1A	2_113539306	DOWN	0.3474523702936815	0.3674733633279921	0.611678663974108	1.4442884163324976
IL1B	2_113592713	"NA"	-0.5344637244229338	0.27126385526090757	14.287093875860366	1.8822312673552812
IL1R1	2_102679617	"NA"	2.202329913473241	0.0011182213726756071	2.922872130511222	9.80457845994586
IL1RL2	2_102802851	DOWN	0.34095583229617654	0.5356736006743663	0.14708053422980613	0.9005738966730987
IL20RB	3_136664312	"NA"	-0.06634229100325473	0.8184216009559944	1.3354156178248155	0.289083871626175
IL20RB-AS1	3_136699786	"NA"	-0.2311186176832769	0.6023622734063949	0.5805273602247152	0.7312966795818856
IL21	4_123541499	DOWN	-0.20646594773693572	0.24941986192999274	0.05647633708719323	2.003351739715972
IL23R	1_67621847	"NA"	0.11321234349416054	0.8627392898269834	0.2613563864851168	0.21300343594480534
IL2RG	X_70328237	"NA"	-0.644958718631119	0.05053824930192229	41.39886937303551	4.306480501099103
IL37	2_113666190	"NA"	0.28601479640068606	0.5833028919519027	0.14489268528364868	0.7776828679938266
IL5	5_131892427	"NA"	-0.280818220314057	0.6503604805002104	0.576806044145384	0.6206885009408892
IL8	4_74604292	"NA"	0	1	0	-0
ILVBL	19_15235102	"NA"	0.0051814727513077585	0.9805458363125288	11.749190876526521	0.028343023087829135
IMMP1L	11_31530655	"NA"	-0.07470481563245102	0.6703533940268358	4.661478826346474	0.5770062449903968
IMMT	2_86421583	"NA"	-0.0021042055443105667	0.9874479532933726	29.64325318034205	0.018223386714694024
IMPAD1	8_57904091	"NA"	0.2578415390159501	0.0820417396030534	27.786127013548604	3.607498106902715
